Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.391918	0.27528	0.447405	0.0530167
0.288036	0.0654713	0.189284	0.312396
0.984622	0.312573	0.419287	0.0606211
0.684672	0.12883	0.351915	0.0711586
0.555658	0.195812	0.560365	0.0498524
0.583871	0.119338	0.321787	0.138543
0.274132	0.0585529	0.249755	0.658728
0.277707	0.0885687	0.243265	0.283842
0.938953	0.218435	0.3681	0.0462105
0.427946	0.117587	0.311216	0.0565255
0.601108	0.160958	0.358726	0.0614657
0.394362	0.0639369	0.281603	0.675983
0.886268	0.0772385	0.415246	0.495296
0.628539	0.52983	0.162504	0.0576836
0.890724	0.856679	0.529583	0.134699
0.147478	0.0769559	0.243148	0.366492
0.129541	0.0697865	0.0558854	0.256807
0.848943	0.240734	0.359645	0.053546
0.271802	0.0520691	0.336508	0.568698
0.222887	0.116303	0.575658	0.063187
0.227453	0.0589481	0.289611	0.691496
0.965453	0.455199	0.337446	0.0486508
0.859282	0.081515	0.430142	0.465783
0.571336	0.0785671	0.337989	0.559548
0.866025	0.666103	0.512427	0.0530637
0.836105	0.0710865	0.399908	0.599389
0.78726	0.106467	0.469761	0.107226
0.886268	0.0772385	0.415246	0.495296
0.384269	0.0685327	0.364251	0.374204
0.513245	0.230962	0.415296	0.05574
0.699854	0.835116	0.0729803	0.0450908
0.436433	0.0684065	0.311892	0.689975
0.231552	0.127975	0.431086	0.529538
0.446594	0.429323	0.107162	0.0495356
0.498175	0.072507	0.346472	0.57075
0.979796	1	0.336098	0.0684451
0.861965	0.352649	0.417428	0.0503326
0.236198	0.0582898	0.220283	0.79051
0.298065	0.160958	0.187792	0.0606077
0.294062	0.0511874	0.326837	0.539237
0.522419	0.0650514	0.358007	0.666559
0.595064	0.136921	0.356836	0.108563
0.594665	0.0827226	0.348031	0.466932
0.229152	0.0632116	0.253055	0.0899725
0.52677	0.065448	0.236894	0.675143
0.726337	0.374642	0.361166	0.0591903
0.484123	0.500856	0.120626	0.0667516
0.202344	0.0882015	0.0746551	0.0551417
0.34864	0.0651137	0.362105	0.545294
0.470989	0.0751417	0.473231	0.179019
0.282162	0.0585546	0.411054	0.484598
0.5115	0.0706709	0.353381	0.328088
0.145093	0.0660591	0.0891122	0.310426
0.775112	0.223837	0.385905	0.0505098
0.466728	0.116303	0.409866	0.0662263
0.202344	0.0882017	0.613129	0.0551417
0.363113	0.253683	0.374752	0.0528871
0.632112	0.211671	0.478832	0.0526506
0.798464	0.192565	0.412054	0.0746913
0.09967	0.0551777	0.371311	0.273827
0.350941	0.0627276	0.265151	0.660492
0.689812	0.10755	0.367946	0.0807183
0.8	0.820078	0.60224	0.194272
0.648831	0.359567	0.218558	0.0493433
0.288532	0.160958	0.404407	0.0547039
0.332058	0.103796	0.377063	0.0731151
0.68364	0.27528	0.631565	0.0598478
0.956793	0.211466	0.369952	0.0620644
0.429962	0.163682	0.308631	0.0620963
0.455135	0.0551311	0.234302	0.62203
0.751653	0.465751	0.264378	0.0510151
0.594665	0.0827226	0.348031	0.466932
0.407072	0.102157	0.340457	0.0668729
0.154273	0.0831289	0.273302	0.0609476
0.455506	0.0709012	0.393354	0.670775
0.942809	1	0.268062	0.0706751
0.281177	0.0950158	0.229393	0.0594008
0.831884	0.292409	0.328963	0.0547856
0.378041	0.0446315	0.166928	0.696406
0.145093	0.0630341	0.479951	0.277809
0.349717	0.360589	0.0504699	0.0371834
0.512382	0.100385	0.31621	0.145794
0.340444	0.129778	0.410178	0.0444289
0.143465	0.0630341	0.384278	0.277809
0.8	0.8	0.805738	0.235953
0.277739	0.0680218	0.278966	0.489457
0.334368	0.058578	0.36766	0.5991
0.859282	0.081515	0.430142	0.465783
0.201065	0.0870088	0.38385	0.275551
0.394838	0.0882015	0.238727	0.0577563
0.259072	0.0871411	0.162502	0.38245
0.437344	0.0874674	0.364639	0.281808
0.937763	0.361768	0.394474	0.0504504
0.5065	0.116303	0.440447	0.0655338
0.735851	0.311287	0.363818	0.0494699
0.771545	0.495798	0.306649	0.0587804
0.216915	0.2025	0.0549578	0.0313191
0.832259	0.414521	0.310649	0.0542244
0.43523	0.0838298	0.48148	0.0965978
0.747604	0.133905	0.408122	0.0608822
0.242483	0.0630341	0.269488	0.27653
0.239354	0.0538981	0.343043	0.728038
0.87835	0.365728	0.383219	0.0499985
0.427946	0.117587	0.311216	0.0565255
0.8	1	0.394088	0.0646971
0.255427	0.0618162	0.407563	0.593726
0.681497	0.134236	0.291822	0.0678743
0.910189	0.337477	0.288622	0.045233
0.929081	0.255519	0.359789	0.0630925
0.115667	0.0747921	0.474594	0.283205
0.668718	0.531901	0.23931	0.06379
0.967381	0.474174	0.405572	0.0483392
0.366971	0.165809	0.187609	0.113804
0.269673	0.0694452	0.218901	0.530833
0.196531	0.0575601	0.330921	0.468025
0.48928	0.0884729	0.36753	0.206702
0.795036	0.12135	0.335657	0.0615011
1	1	0.942809	0.526093
0.317123	0.0627934	0.336071	0.775719
0.423998	0.0908988	0.427863	0.377034
0.578814	0.0658197	0.439454	0.153745
0.222163	0.0705823	0.309464	0.270928
0.218478	0.0832383	0.16674	0.482535
0.298065	0.160958	0.0785063	0.0575354
0.280242	0.0585546	0.202709	0.484598
0.50232	0.0637494	0.290488	0.590526
0.175438	0.0574377	0.138304	0.309329
0.256889	0.0895413	0.204786	0.30837
0.284177	0.090001	0.232265	0.321607
0.36622	0.066845	0.365531	0.489714
0.382897	0.0679485	0.397859	0.721159
0.384706	0.20906	0.304249	0.064697
