Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.43589	0.388001	0.627714	0.172214
0.670797	0.424945	0.328992	0.21176
0.998268	0.69559	0.344812	0.131776
0.881664	0.497747	0.377517	0.092858
0.873994	0.676474	0.438171	0.123828
0.423958	0.197288	0.304069	0.26553
0.534437	0.20631	0.506858	0.606443
0.369721	0.0954778	0.339726	0.526813
0.257558	0.0966425	0.446252	0.226128
1	1	0.396147	0.289823
0.503826	0.409099	0.472492	0.126514
0.642771	0.7326	0.63697	0.186675
0.407721	0.150195	0.513657	0.653484
0.31225	0.233113	0.516095	0.184785
0.699854	0.687172	0.352927	0.169152
0.628539	0.657683	0.183288	0.126158
0.980392	0.642915	0.443156	0.118131
0.613907	0.244546	0.528021	0.186922
0.287743	0.0864118	0.258087	0.593763
0.937342	0.352594	0.531769	0.253461
0.387318	0.121828	0.540684	0.692948
0.491226	0.174892	0.422197	0.521928
0.916515	0.791937	0.54867	0.14248
0.283595	0.100061	0.403529	0.353387
0.966906	0.479627	0.410253	0.23542
0.462168	0.628315	0.354284	0.126427
0.98214	0.471929	0.425676	0.157305
0.997775	0.662844	0.454579	0.231536
0.545365	0.107299	0.349824	0.606137
0.661438	0.661438	0.541891	0.720055
0.699854	0.5769	0.293124	0.0837913
1	1	0.848365	0.370413
0.281177	0.208043	0.132998	0.0982847
0.737185	0.637998	0.292668	0.0789875
0.58093	0.45484	0.295881	0.11095
0.934654	0.366816	0.335975	0.21034
0.877687	0.287068	0.362108	0.283687
0.912639	0.28768	0.400837	0.337695
0.512366	0.281784	0.335731	0.136053
0.69261	0.526063	0.271997	0.210929
1	1	0.966692	0.28375
0.480714	0.302223	0.426623	0.174356
0.30162	0.266747	0.412021	0.158864
0.371154	0.351554	0.107331	0.0729527
0.923077	0.542752	0.290206	0.133201
0.932529	0.519139	0.4122	0.100027
0.866025	0.833774	0.34199	0.0926684
0.726184	0.601135	0.208677	0.0918292
0.6	0.556512	0.337539	0.113587
0.440689	0.13303	0.378173	0.571442
0.974008	0.59814	0.466395	0.148647
0.651533	0.555127	0.183691	0.0773619
0.462168	0.488852	0.330298	0.117595
0.31225	0.233113	0.516095	0.184785
0.890724	0.836818	0.343646	0.183496
0.824942	0.730317	0.339461	0.0899065
1	1	0.827683	0.29274
0.320692	0.135467	0.28248	0.699374
0.658339	0.158763	0.296453	0.48521
0.27467	0.276278	0.0797994	0.0511168
0.972473	0.423241	0.269393	0.169243
0.358647	0.101361	0.427747	0.45724
0.944685	0.558281	0.342285	0.121545
0.780625	0.664057	0.302527	0.136856
0.515079	0.370575	0.136971	0.161024
0.745356	0.745356	0.467088	0.18523
0.981768	0.853466	0.451349	0.10607
0.520314	0.228172	0.499548	0.563954
0.66606	0.639951	0.5973	0.15052
0.699854	0.6	0.871089	0.341553
0.798578	0.563859	0.215503	0.146789
0.396147	0.289823	0.553874	0.266158
0.798578	0.563859	0.215503	0.146789
0.970076	0.278971	0.445794	0.467942
0.331805	0.190352	0.363545	0.622516
0.655607	0.356823	0.298837	0.116379
0.600437	0.481453	0.401134	0.214791
1	0.576509	0.407856	0.112014
0.482074	0.210599	0.347901	0.326314
0.473736	0.353851	0.287702	0.0936309
0.718828	0.464891	0.393498	0.113297
0.962925	0.414199	0.441909	0.217817
0.987456	0.85196	0.403059	0.118702
0.745356	0.631549	0.900143	0.214951
0.339842	0.12417	0.447995	0.355125
0.8	0.840896	0.384019	0.160302
0.932529	0.624247	0.425173	0.157837
0.965453	0.901265	0.447245	0.19332
0.391745	0.245797	0.348014	0.155274
0.498888	0.379693	0.26941	0.171158
0.780625	0.380283	0.459396	0.214505
0.778615	0.731131	0.472113	0.135608
0.336765	0.106211	0.493993	0.310042
0.952381	0.534889	0.460334	0.224143
0.457092	0.220528	0.282512	0.524925
0.27467	0.276278	0.284743	0.116253
0.534419	0.182851	0.499796	0.395305
1	1	0.287567	0.216364
0.963232	0.758314	0.461786	0.155382
0.510731	0.422342	0.293548	0.119797
1	1	0.468793	0.379693
0.301006	0.0843366	0.462852	0.242951
0.374056	0.256584	0.533371	0.205999
0.926832	0.540002	0.423189	0.147188
0.942809	0.942809	0.343646	0.103008
0.790675	0.247369	0.398644	0.474568
0.698958	0.483085	0.407923	0.121884
0.336229	0.113004	0.301293	0.496845
0.851323	0.416331	0.352974	0.207109
0.758416	0.20669	0.438843	0.147309
0.298065	0.175537	0.448631	0.201615
0.446594	0.44922	0.254855	0.115011
1	0.576509	0.407856	0.112014
0.395003	0.140394	0.26753	0.551798
0.945927	0.946275	0.26813	0.0934855
0.266812	0.204418	0.540697	0.152702
0.6	0.519728	0.387343	0.175292
0.62509	0.289437	0.648318	0.251823
0.355591	0.136821	0.532349	0.310179
