Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.286562	0.0772725	0.221343	0.286371
0.974306	0.215637	0.347402	0.209835
0.973326	0.272216	0.355161	0.256304
0.96419	0.336855	0.318225	0.18575
0.827985	0.214297	0.261645	0.139367
0.366596	0.122621	0.210599	0.254647
0.484123	0.338875	0.366072	0.165727
0.514541	0.125859	0.470225	0.680013
0.484123	0.493628	0.105751	0.0346234
0.547566	0.496096	0.0808235	0.0301041
0.745356	0.778644	0.153051	0.108822
0.415574	0.192389	0.222948	0.15968
0.171494	0.0772727	0.311528	0.286895
0.736337	0.334044	0.343306	0.0868708
1	1	0.880695	0.68146
1	1	1	1
0.362736	0.132445	0.383265	0.213367
0.506791	0.486616	0.137377	0.0831374
0.213416	0.0658194	0.376108	0.244665
0.532939	0.395412	0.454193	0.104386
0.661438	0.531901	0.558543	0.126911
0.171494	0.0745445	0.299171	0.323635
0.983866	0.247971	0.373065	0.300848
0.425853	0.132511	0.413601	0.39511
0.428105	0.194225	0.259916	0.214332
0.532939	0.521417	0.378828	0.128967
0.228709	0.111771	0.445584	0.154043
0.169011	0.0772725	0.319319	0.286896
0.220846	0.181807	0.0361727	0.0296843
0.591439	0.193153	0.190199	0.134917
0.458123	0.464876	0.0547704	0.0237593
0.17277	0.104931	0.271852	0.227496
0.232473	0.136862	0.166	0.128287
0.468793	0.417752	0.675996	0.157455
0.745356	0.388776	0.279625	0.119512
0.998614	0.657536	0.178411	0.079521
0.187197	0.11881	0.251942	0.0732693
0.974318	0.209647	0.35917	0.244352
0.970097	0.65626	0.190297	0.105604
0.311199	0.129869	0.107748	0.149496
0.139367	0.0709882	0.329656	0.2947
0.171494	0.120788	0.0339418	0.0597572
0.227211	0.139243	0.106785	0.127334
0.661438	0.531901	0.362695	0.156416
0.59237	0.227398	0.252224	0.209237
0.307651	0.0729635	0.272827	0.577309
0.260339	0.138415	0.233591	0.193937
0.700772	0.210891	0.310497	0.176889
1	1	1	1
0.532939	0.576699	0.0498474	0.0299375
0.515079	0.525899	0.0932391	0.0519504
0.661438	0.696927	0.107349	0.0480353
0.866025	0.866025	0.0808261	0.0582464
1	1	1	1
0.3733	0.241853	0.207125	0.120188
0.654525	0.23918	0.272974	0.257867
1	1	0.639687	0.366885
0.235025	0.0711962	0.195513	0.22601
0.177257	0.149855	0.0862312	0.130713
0.171494	0.0765597	0.218717	0.332002
0.564578	0.233628	0.207671	0.232942
0.973326	0.272216	0.355161	0.256304
0.962449	0.422426	0.363818	0.0815507
0.917134	0.585385	0.242032	0.0636493
0.515079	0.525899	0.585045	0.41021
0.745356	0.640282	0.529003	0.205163
0.866025	0.558802	0.244889	0.0567517
0.357401	0.164888	0.443941	0.241682
0.553703	0.135364	0.220737	0.128939
0.341648	0.197265	0.124169	0.0589823
0.977522	0.69559	0.171051	0.0607987
0.846109	0.203751	0.286186	0.269021
0.232473	0.200252	0.138075	0.0485131
0.942809	1	0.569877	0.479184
0.216202	0.123906	0.0784308	0.166969
